396.000000, -2.297544, -3.297544
397.000000, -2.321079, -3.321079
398.000000, -2.344769, -3.344769
399.000000, -2.368617, -3.368617
400.000000, -2.392622, -3.392622
401.000000, -2.416786, -3.416786
402.000000, -2.441110, -3.441110
403.000000, -2.465594, -3.465594
404.000000, -2.490241, -3.490241
405.000000, -2.515051, -3.515051
406.000000, -2.540025, -3.540025
407.000000, -2.565164, -3.565164
408.000000, -2.590470, -3.590470
409.000000, -2.615943, -3.615943
410.000000, -2.641584, -3.641584
411.000000, -2.667396, -3.667396
412.000000, -2.693378, -3.693378
413.000000, -2.719532, -3.719532
414.000000, -2.745859, -3.745859
415.000000, -2.772360, -3.772360
416.000000, -2.799036, -3.799036
417.000000, -2.825889, -3.825889
418.000000, -2.852920, -3.852920
419.000000, -2.880129, -3.880129
420.000000, -2.907519, -3.907519
421.000000, -2.935090, -3.935090
422.000000, -2.962843, -3.962843
423.000000, -2.990780, -3.990780
424.000000, -3.018901, -4.018901
425.000000, -3.047209, -4.047209
426.000000, -3.075704, -4.075704
427.000000, -3.104388, -4.104388
428.000000, -3.133261, -4.133261
429.000000, -3.162325, -4.162325
430.000000, -3.191582, -4.191582
431.000000, -3.221032, -4.221032
432.000000, -3.250677, -4.250677
433.000000, -3.280519, -4.280519
434.000000, -3.310557, -4.310557
435.000000, -3.340795, -4.340795
436.000000, -3.371232, -4.371232
437.000000, -3.401871, -4.401871
438.000000, -3.432713, -4.432713
439.000000, -3.463759, -4.463759
440.000000, -3.495010, -4.495010
441.000000, -3.526468, -4.526468
442.000000, -3.558134, -4.558134
443.000000, -3.590009, -4.590009
444.000000, -3.622096, -4.622096
445.000000, -3.654395, -4.654395
446.000000, -3.686907, -4.686907
447.000000, -3.719635, -4.719635
448.000000, -3.752579, -4.752579
449.000000, -3.785741, -4.785741
450.000000, -3.819122, -4.819122
451.000000, -3.852725, -4.852725
452.000000, -3.886550, -4.886550
453.000000, -3.920598, -4.920598
454.000000, -3.954872, -4.954872
455.000000, -3.989372, -4.989372
456.000000, -4.024101, -5.024101
457.000000, -4.059060, -5.059060
458.000000, -4.094250, -5.094250
459.000000, -4.129673, -5.129673
460.000000, -4.165330, -5.165330
461.000000, -4.201223, -5.201223
462.000000, -4.237353, -5.237353
463.000000, -4.273723, -5.273723
464.000000, -4.310333, -5.310333
465.000000, -4.347186, -5.347186
466.000000, -4.384282, -5.384282
467.000000, -4.421624, -5.421624
468.000000, -4.459213, -5.459213
469.000000, -4.497050, -5.497050
470.000000, -4.535138, -5.535138
471.000000, -4.573478, -5.573478
472.000000, -4.612072, -5.612072
473.000000, -4.650921, -5.650921
474.000000, -4.690027, -5.690027
475.000000, -4.729391, -5.729391
476.000000, -4.769016, -5.769016
477.000000, -4.808904, -5.808904
478.000000, -4.849055, -5.849055
479.000000, -4.889472, -5.889472
480.000000, -4.930156, -5.930156
481.000000, -4.971110, -5.971110
482.000000, -5.012335, -6.012335
483.000000, -5.053832, -6.053832
484.000000, -5.095604, -6.095604
485.000000, -5.137652, -6.137652
486.000000, -5.179978, -6.179978
487.000000, -5.222585, -6.222585
488.000000, -5.265473, -6.265473
489.000000, -5.308645, -6.308645
490.000000, -5.352103, -6.352103
491.000000, -5.395849, -6.395849
492.000000, -5.439883, -6.439883
493.000000, -5.484210, -6.484210
494.000000, -5.528829, -6.528829
495.000000, -5.573744, -6.573744
496.000000, -5.618955, -6.618955
497.000000, -5.664466, -6.664466
498.000000, -5.710279, -6.710279
499.000000, -5.756394, -6.756394
